second_of_minute,minute_of_hour,hour_of_day,weekday,units_consumed,within_next_30_minutes
8,31,12,5,0.00001617370495238322,0
8,31,12,5,0.00001617384357654954,0
8,31,12,5,0.000016174321359370583,0
8,31,12,5,0.000016176429213322425,0
8,31,12,5,0.000016178869817245025,0
8,31,12,5,0.00001618184037059821,0
8,31,12,5,0.000016181978994764528,0
8,31,12,5,0.000016182456777585572,0
8,31,12,5,0.000016184564631537414,0
8,31,12,5,0.000016187005235460014,0
8,31,12,5,0.00001618930004874196,0
9,31,12,5,0.00001619527901874987,0
9,31,12,5,0.00001619575697393124,0
9,31,12,5,0.00001619786558829215,0
9,31,12,5,0.0000162003070726635,0
9,31,12,5,0.00001620184941668423,0
20,31,12,5,0.000016266242129489486,0
20,31,12,5,0.00001626672198063443,0
20,31,12,5,0.000016268838959495155,0
20,31,12,5,0.000016271290128802704,0
20,31,12,5,0.00001627283859102907,0
20,31,12,5,0.000016272995934845786,0
20,31,12,5,0.00001627347578599073,0
20,31,12,5,0.00001627559276485145,0
20,31,12,5,0.000016278043934159004,0
20,31,12,5,0.000016279592396385365,0
20,31,12,5,0.000016279820715945103,0
20,31,12,5,0.00001628030056709005,0
20,31,12,5,0.00001628241754595077,0
20,31,12,5,0.00001628486871525832,0
20,31,12,5,0.000016286417177484685,0
20,31,12,5,0.000016286645497044423,0
20,31,12,5,0.000016287125074887088,0
20,31,12,5,0.00001628924205374781,0
20,31,12,5,0.00001629169322305536,0
20,31,12,5,0.000016293241685281727,0
20,31,12,5,0.00001629347000484146,0
20,31,12,5,0.000016294475433801503,0
20,31,12,5,0.000016296592412662225,0
20,31,12,5,0.000016299043581969774,0
20,31,12,5,0.00001630059204419614,0
21,31,12,5,0.00001630667554348424,0
21,31,12,5,0.0000163087857984068,0
21,31,12,5,0.000016310903537676594,0
21,31,12,5,0.00001631335558743289,0
21,31,12,5,0.00001631490460585977,0
21,31,12,5,0.00001631513300743084,0
21,31,12,5,0.000016317243262353403,0
21,31,12,5,0.00001631970477706419,0
21,31,12,5,0.000016322156826820485,0
21,31,12,5,0.000016323705845247366,0
21,31,12,5,0.00001632393424681844,0
21,31,12,5,0.000016326044501741,0
21,31,12,5,0.000016326848312245874,0
21,31,12,5,0.00001632930036200217,0
21,31,12,5,0.000016330849380429046,0
21,31,12,5,0.000016331077782000123,0
21,31,12,5,0.000016333188036922683,0
21,31,12,5,0.00001633341378659429,0
21,31,12,5,0.000016335865836350586,0
21,31,12,5,0.000016337414854777466,0
21,31,12,5,0.000016337643256348537,0
21,31,12,5,0.0000163397535112711,0
21,31,12,5,0.000016339979260942708,0
21,31,12,5,0.000016342530791568644,0
21,31,12,5,0.00001634407980999552,0
21,31,12,5,0.000016344308211566598,0
21,31,12,5,0.000016346418466489158,0
21,31,12,5,0.000016346644216160766,0
21,31,12,5,0.000016348443568361217,0
21,31,12,5,0.00001634999258678809,0
21,31,12,5,0.000016350220988359167,0
21,31,12,5,0.000016352331243281727,0
21,31,12,5,0.000016352556992953335,0
21,31,12,5,0.00001635377602975267,0
21,31,12,5,0.000016355325048179543,0
22,31,12,5,0.000016361426179894155,0
22,31,12,5,0.00001636353719253841,0
22,31,12,5,0.000016363763023269147,0
22,31,12,5,0.00001636498249778367,0
22,31,12,5,0.00001636629155443262,0
22,31,12,5,0.000016366520038015026,0
22,31,12,5,0.000016368631050659288,0
22,31,12,5,0.00001636885688139002,0
22,31,12,5,0.00001637007635590454,0
22,31,12,5,0.000016371597575327224,0
22,31,12,5,0.000016371826058909633,0
22,31,12,5,0.00001637393707155389,0
22,31,12,5,0.000016374162902284624,0
22,31,12,5,0.000016375382376799147,0
22,31,12,5,0.00001637747531276178,0
33,31,12,5,0.000016442377544699215,0
33,31,12,5,0.000016444496892282126,0
33,31,12,5,0.00001644472361466327,0
33,31,12,5,0.00001644594790404486,0
33,31,12,5,0.000016448049103573755,0
33,31,12,5,0.00001644864783485473,0
33,31,12,5,0.00001645076718243764,0
33,31,12,5,0.000016450993904818785,0
33,31,12,5,0.000016452218194200376,0
33,31,12,5,0.00001645431939372927,0
33,31,12,5,0.000016455761282147426,0
33,31,12,5,0.00001645788062973034,0
33,31,12,5,0.000016458107352111484,0
33,31,12,5,0.000016459331641493076,0
33,31,12,5,0.000016461432841021967,0
34,31,12,5,0.000016468760633883975,0
34,31,12,5,0.000016471192082299443,0
34,31,12,5,0.00001647141888573972,0
34,31,12,5,0.000016472643612836496,0
34,31,12,5,0.000016474745563598684,0
34,31,12,5,0.00001647618796752933,0
34,31,12,5,0.00001647686527855342,0
34,31,12,5,0.000016477092081993694,0
34,31,12,5,0.000016478316809090474,0
34,31,12,5,0.000016480418759852662,0
34,31,12,5,0.00001648186116378331,0
34,31,12,5,0.000016482025629795472,0
34,31,12,5,0.00001648225243323574,0
34,31,12,5,0.00001648347716033252,0
34,31,12,5,0.00001648557911109471,0
34,31,12,5,0.000016487021515025357,0
34,31,12,5,0.000016487185981037516,0
34,31,12,5,0.000016487409043069222,0
34,31,12,5,0.000016488633770166002,0
34,31,12,5,0.00001649073572092819,0
34,31,12,5,0.000016492178124858834,0
34,31,12,5,0.000016492342590870997,0
34,31,12,5,0.00001649268571559404,0
34,31,12,5,0.00001649391044269082,0
34,31,12,5,0.00001649601239345301,0
34,31,12,5,0.000016497454797383654,0
34,31,12,5,0.000016497619263395816,0
34,31,12,5,0.00001649815622176931,0
34,31,12,5,0.00001649938094886609,0
34,31,12,5,0.000016501482899628278,0
35,31,12,5,0.000016508823418392212,0
35,31,12,5,0.000016508987943184226,0
35,31,12,5,0.00001650952509346564,0
35,31,12,5,0.00001651073636316594,0
35,31,12,5,0.000016512839065161427,0
36,31,12,5,0.000016520182049622276,0
36,31,12,5,0.000016520346633194134,0
36,31,12,5,0.000016520883975383477,0
36,31,12,5,0.000016522045974388825,0
36,31,12,5,0.000016524149427617604,0
36,31,12,5,0.000016525592862573218,0
36,31,12,5,0.000016525757446145073,0
36,31,12,5,0.000016526294788334416,0
36,31,12,5,0.00001652742252692771,0
36,31,12,5,0.00001652952598015649,0
36,31,12,5,0.000016530969415112104,0
36,31,12,5,0.000016531133998683963,0
36,31,12,5,0.000016531671340873302,0
36,31,12,5,0.000016532799079466597,0
36,31,12,5,0.000016534933822775188,0
37,31,12,5,0.00001654228310675142,0
37,31,12,5,0.000016542447749103123,0
37,31,12,5,0.00001654298528320039,0
37,31,12,5,0.000016544113424557466,0
37,31,12,5,0.000016544865158933592,0
37,31,12,5,0.000016546309109401687,0
37,31,12,5,0.00001654647375175339,0
37,31,12,5,0.000016547011285850658,0
37,31,12,5,0.000016548139427207733,0
37,31,12,5,0.000016548399956096225,0
48,31,12,5,0.00001661486620474676,0
48,31,12,5,0.00001661503149367678,0
48,31,12,5,0.000016615571138761223,0
48,31,12,5,0.000016616703710519918,0
48,31,12,5,0.000016616965262549342,0
48,31,12,5,0.000016617708273891394,0
48,31,12,5,0.000016617873562821415,0
48,31,12,5,0.000016618413207905855,0
48,31,12,5,0.000016619545779664546,0
48,31,12,5,0.000016619807331693978,0
48,31,12,5,0.000016620173637446384,0
48,31,12,5,0.000016620338926376405,0
48,31,12,5,0.000016620878571460846,0
48,31,12,5,0.00001662201114321954,0
48,31,12,5,0.000016622272695248968,0
48,31,12,5,0.00001662263900100138,0
48,31,12,5,0.000016622803225444474,0
48,31,12,5,0.000016623342870528915,0
48,31,12,5,0.00001662447544228761,0
48,31,12,5,0.000016624736994317037,0
48,31,12,5,0.000016625103300069444,0
48,31,12,5,0.00001662569867317728,0
48,31,12,5,0.00001662623831826172,0
48,31,12,5,0.000016627370890020416,0
48,31,12,5,0.000016627632442049843,0
49,31,12,5,0.000016633911976375438,0
49,31,12,5,0.00001663608505612643,0
49,31,12,5,0.000016636624893118792,0
49,31,12,5,0.00001663775786764127,0
49,31,12,5,0.000016638019512683514,0
49,31,12,5,0.000016638385948701125,0
49,31,12,5,0.000016640559028452114,0
49,31,12,5,0.0000166410960855586,0
49,31,12,5,0.000016642229060081078,0
49,31,12,5,0.000016642490705123322,0
49,31,12,5,0.00001664285714114093,0
49,31,12,5,0.000016645030220891918,0
49,31,12,5,0.000016646169919179062,0
49,31,12,5,0.000016647302893701536,0
49,31,12,5,0.000016647564538743777,0
49,31,12,5,0.00001664793097476139,0
49,31,12,5,0.00001665010405451238,0
49,31,12,5,0.000016652535133759478,0
49,31,12,5,0.000016653668108281953,0
49,31,12,5,0.000016653929753324197,0
49,31,12,5,0.000016654296189341804,0
49,31,12,5,0.000016656469269092797,0
49,31,12,5,0.00001665890034833989,0
49,31,12,5,0.000016660045493120016,0
49,31,12,5,0.000016660307138162254,0
49,31,12,5,0.000016660673574179868,0
49,31,12,5,0.000016662846653930857,0
49,31,12,5,0.000016665277733177955,0
49,31,12,5,0.00001666530008442574,0
49,31,12,5,0.00001666556172946798,0
49,31,12,5,0.00001666592816548559,0
49,31,12,5,0.000016668101245236584,0
49,31,12,5,0.00001667053232448368,0
49,31,12,5,0.000016670532763020825,0
49,31,12,5,0.000016670794408063066,0
50,31,12,5,0.000016677087314341636,0
50,31,12,5,0.00001667926116660587,0
50,31,12,5,0.00001668169311008306,0
50,31,12,5,0.0000166816935487761,0
50,31,12,5,0.00001668195667755673,0
50,31,12,5,0.00001668232324383954,0
50,31,12,5,0.000016684497096103773,0
50,31,12,5,0.000016686929039580962,0
50,31,12,5,0.000016686929478274007,0
50,31,12,5,0.000016687597035914693,0
50,31,12,5,0.000016687963602197507,0
50,31,12,5,0.000016690137454461737,0
50,31,12,5,0.000016692569397938927,0
50,31,12,5,0.00001669256983663197,0
50,31,12,5,0.000016694255728694805,0
4,32,12,5,0.000016777706759021816,0
4,32,12,5,0.000016779891426471447,0
4,32,12,5,0.000016782335469169912,0
4,32,12,5,0.00001678233591004551,0
4,32,12,5,0.000016784030189631042,0
4,32,12,5,0.00001678433737241426,0
4,32,12,5,0.000016786522039863884,0
4,32,12,5,0.000016788966082562353,0
4,32,12,5,0.000016788966523437947,0
4,32,12,5,0.000016790660803023483,0
4,32,12,5,0.000016790883680122204,0
4,32,12,5,0.000016793068347571828,0
4,32,12,5,0.000016795512390270296,0
4,32,12,5,0.00001679551283114589,0
4,32,12,5,0.000016797207110731426,0
5,32,12,5,0.0000168033696731158,0
5,32,12,5,0.000016805575480696922,0
5,32,12,5,0.000016808020387625482,0
5,32,12,5,0.000016808020828656974,0
5,32,12,5,0.000016809715707351272,0
6,32,12,5,0.000016815880670564933,0
6,32,12,5,0.0000168182356721352,0
6,32,12,5,0.000016820681443293847,0
6,32,12,5,0.000016820681884481237,0
6,32,12,5,0.0000168223773622843,0
6,32,12,5,0.00001682260039700473,0
6,32,12,5,0.000016825090593102616,0
6,32,12,5,0.000016827536364261267,0
6,32,12,5,0.000016827536805448654,0
6,32,12,5,0.00001682923228325172,0
6,32,12,5,0.00001682945531797215,0
6,32,12,5,0.000016831945514070036,0
6,32,12,5,0.000016834602453577346,0
6,32,12,5,0.000016834602894764733,0
6,32,12,5,0.0000168362983725678,0
7,32,12,5,0.00001684247070813886,0
7,32,12,5,0.000016844961784164697,0
7,32,12,5,0.000016847640758785772,0
7,32,12,5,0.00001684764120012906,0
7,32,12,5,0.000016849337277040885,0
7,32,12,5,0.000016849560390572173,0
7,32,12,5,0.000016852051466598006,0
7,32,12,5,0.000016854536959728293,0
7,32,12,5,0.000016854537401071578,0
7,32,12,5,0.000016856233477983406,0
7,32,12,5,0.00001685645659151469,0
7,32,12,5,0.000016858947667540527,0
7,32,12,5,0.00001686143316067081,0
7,32,12,5,0.000016861433601294836,0
7,32,12,5,0.000016863129678206667,0
7,32,12,5,0.000016863352791737953,0
7,32,12,5,0.00001686584386776379,0
7,32,12,5,0.000016868329360894073,0
7,32,12,5,0.000016868357201457576,0
7,32,12,5,0.000016870053278369407,0
7,32,12,5,0.00001687027639190069,0
7,32,12,5,0.000016872767467926528,0
7,32,12,5,0.000016875252961056812,0
7,32,12,5,0.000016876986260623015,0
7,32,12,5,0.000016878682337534842,0
7,32,12,5,0.000016878905451066128,0
7,32,12,5,0.00001688139652709196,0
7,32,12,5,0.000016883882020222248,0
7,32,12,5,0.000016885615319788447,0
7,32,12,5,0.000016887547093848275,0
8,32,12,5,0.00001689373550946623,0
8,32,12,5,0.000016896227465420017,0
8,32,12,5,0.000016898713836506195,0
8,32,12,5,0.000016900447748329394,0
8,32,12,5,0.00001690132526032054,0
8,32,12,5,0.00001690154845266268,0
8,32,12,5,0.000016904040408616465,0
8,32,12,5,0.000016906526779702643,0
8,32,12,5,0.000016908260691525842,0
8,32,12,5,0.00001690861057028286,0
19,32,12,5,0.000016974487739313324,0
19,32,12,5,0.000016976989374474557,0
19,32,12,5,0.000016979485403075544,0
19,32,12,5,0.000016981226049725744,0
19,32,12,5,0.000016981577287475105,0
19,32,12,5,0.000016981941111008224,0
19,32,12,5,0.00001698444274616946,0
19,32,12,5,0.000016986938774770448,0
19,32,12,5,0.000016988679421420648,0
19,32,12,5,0.00001698903065917001,0
19,32,12,5,0.000016989764633596592,0
19,32,12,5,0.00001699226626875783,0
19,32,12,5,0.000016994762297358815,0
19,32,12,5,0.000016996502944009012,0
19,32,12,5,0.000016996854181758377,0
19,32,12,5,0.00001699758815618496,0
19,32,12,5,0.000017000068165588937,0
19,32,12,5,0.000017002564194189923,0
19,32,12,5,0.000017004304840840123,0
19,32,12,5,0.00001700465607858949,0
19,32,12,5,0.000017005390053016067,0
19,32,12,5,0.00001700745970783471,0
19,32,12,5,0.0000170099557364357,0
19,32,12,5,0.000017011696383085898,0
19,32,12,5,0.00001701204762083526,0
20,32,12,5,0.000017018765690089585,0
20,32,12,5,0.000017020508836393295,0
20,32,12,5,0.000017023005742950172,0
20,32,12,5,0.000017024747001857372,0
20,32,12,5,0.000017025098363151493,0
20,32,12,5,0.00001702583259574706,0
20,32,12,5,0.00001702757574205077,0
20,32,12,5,0.00001702990144997073,0
20,32,12,5,0.000017031642708877926,0
20,32,12,5,0.00001703199407017205,0
20,32,12,5,0.000017032728302767618,0
20,32,12,5,0.000017034471449071327,0
20,32,12,5,0.000017036057386955435,0
20,32,12,5,0.000017037798645862635,0
20,32,12,5,0.000017038150007156756,0
20,32,12,5,0.000017038884239752323,0
20,32,12,5,0.000017040627386056033,0
20,32,12,5,0.000017041788166952322,0
20,32,12,5,0.000017043529425859522,0
20,32,12,5,0.000017043880787153644,0
20,32,12,5,0.00001704461501974921,0
20,32,12,5,0.00001704635816605292,0
20,32,12,5,0.00001704751894694921,0
20,32,12,5,0.00001704925108765022,0
20,32,12,5,0.000017049602448944344,0
21,32,12,5,0.000017056331877278847,0
21,32,12,5,0.000017058075636503196,0
21,32,12,5,0.000017059236825550294,0
21,32,12,5,0.000017059997103783557,0
21,32,12,5,0.000017060348588622438,0
22,32,12,5,0.00001706707994514425,0
22,32,12,5,0.000017068824317289242,0
22,32,12,5,0.00001706998591448714,0
22,32,12,5,0.00001707032126381448,0
22,32,12,5,0.000017070672872198116,0
22,32,12,5,0.000017071407621131655,0
22,32,12,5,0.00001707315199327665,0
22,32,12,5,0.00001707431359047455,0
22,32,12,5,0.000017074648939801885,0
22,32,12,5,0.00001707499139361061,0
22,32,12,5,0.00001707572614254415,0
22,32,12,5,0.000017077470514689143,0
22,32,12,5,0.000017078632111887045,0
22,32,12,5,0.00001707896746121438,0
22,32,12,5,0.0000170795808994666,0
23,32,12,5,0.000017086317164791008,0
23,32,12,5,0.00001708806214985664,0
23,32,12,5,0.00001708922415520535,0
23,32,12,5,0.000017089559622364493,0
23,32,12,5,0.000017090688181059875,0
35,32,12,5,0.000017163444074014606,0
35,32,12,5,0.000017165196414127932,0
35,32,12,5,0.000017166363317286332,0
35,32,12,5,0.000017166700198427178,0
35,32,12,5,0.00001716783351395584,0
36,32,12,5,0.000017174985883485755,0
36,32,12,5,0.000017176738836519725,0
36,32,12,5,0.000017177906147828933,0
36,32,12,5,0.000017178243146801586,0
36,32,12,5,0.00001717937685873302,0
36,32,12,5,0.00001718125396212307,0
36,32,12,5,0.00001718300691515704,0
36,32,12,5,0.00001718417422646625,0
36,32,12,5,0.0000171845112254389,0
36,32,12,5,0.00001718564493737034,0
36,32,12,5,0.000017187522040760385,0
36,32,12,5,0.00001718927828149265,0
36,32,12,5,0.000017190445592801856,0
36,32,12,5,0.000017190782591774512,0
36,32,12,5,0.000017191916303705948,0
36,32,12,5,0.000017193793407095997,0
36,32,12,5,0.000017194367850737665,0
36,32,12,5,0.000017195535162046873,0
36,32,12,5,0.000017195872161019526,0
36,32,12,5,0.00001719700587295096,0
36,32,12,5,0.00001719888297634101,0
36,32,12,5,0.000017199070574163693,0
36,32,12,5,0.0000172002378854729,0
36,32,12,5,0.000017200574884445554,0
36,32,12,5,0.000017201708596376993,0
36,32,12,5,0.00001720358569976704,0
36,32,12,5,0.00001720377329758972,0
36,32,12,5,0.000017204943584748764,0
36,32,12,5,0.000017205280583721417,0
36,32,12,5,0.000017206414295652856,0
36,32,12,5,0.000017208291399042905,0
36,32,12,5,0.000017208478996865584,0
36,32,12,5,0.000017209857953593678,0
36,32,12,5,0.000017210194952566334,0
36,32,12,5,0.00001721132866449777,0
37,32,12,5,0.000017219224371303162,0
37,32,12,5,0.00001721941203471949,0
37,32,12,5,0.000017221033678405273,0
37,32,12,5,0.000017221370795209736,0
37,32,12,5,0.000017222504903543947,0
37,32,12,5,0.00001722438266326385,0
37,32,12,5,0.000017224570326680176,0
37,32,12,5,0.00001722619197036596,0
37,32,12,5,0.00001722651315501993,0
37,32,12,5,0.000017227647263354137,0
37,32,12,5,0.000017229525023074045,0
37,32,12,5,0.00001722971268649037,0
37,32,12,5,0.000017231334330176152,0
37,32,12,5,0.0000172321041380613,0
37,32,12,5,0.000017233238246395508,0
37,32,12,5,0.000017235116006115416,0
37,32,12,5,0.000017235303669531744,0
37,32,12,5,0.000017236925313217523,0
37,32,12,5,0.00001723886294947797,0
37,32,12,5,0.000017239997057812177,0
37,32,12,5,0.00001724187481753208,0
37,32,12,5,0.00001724206248094841,0
37,32,12,5,0.00001724368412463419,0
37,32,12,5,0.000017245621760894637,0
37,32,12,5,0.000017246773366053577,0
38,32,12,5,0.000017254680014667498,0
38,32,12,5,0.00001725486774367747,0
38,32,12,5,0.000017256489954173352,0
38,32,12,5,0.000017258428267692187,0
38,32,12,5,0.00001725976592750674,0
38,32,12,5,0.0000172616443435565,0
38,32,12,5,0.000017261832072566474,0
38,32,12,5,0.00001726345428306235,0
38,32,12,5,0.000017265392596581185,0
38,32,12,5,0.000017266922544987953,0
50,32,12,5,0.000017341450634175275,0
50,32,12,5,0.000017341639150308978,0
50,32,12,5,0.00001734326816252601,0
50,32,12,5,0.000017345214603145554,0
50,32,12,5,0.00001734675096643034,0
50,32,12,5,0.00001734768055730726,0
50,32,12,5,0.000017347869073440964,0
50,32,12,5,0.000017349498085658,0
50,32,12,5,0.000017351444526277547,0
50,32,12,5,0.00001735298088956233,0
51,32,12,5,0.00001735937819633506,0
51,32,12,5,0.000017359566778062408,0
51,32,12,5,0.000017361196357089536,0
51,32,12,5,0.00001736314347496747,0
51,32,12,5,0.000017364680372825423,0
51,32,12,5,0.000017365039760012364,0
51,32,12,5,0.00001736521102485572,0
51,32,12,5,0.000017366840603882853,0
51,32,12,5,0.00001736878772176079,0
51,32,12,5,0.000017370324619618737,0
53,32,12,5,0.00001738276796089737,0
53,32,12,5,0.000017383329206699207,0
53,32,12,5,0.00001738495991934653,0
53,32,12,5,0.000017386908391741252,0
53,32,12,5,0.000017388446358745538,0
53,32,12,5,0.000017388805995940955,0
53,32,12,5,0.000017390829340630192,0
53,32,12,5,0.000017392460053277516,0
53,32,12,5,0.000017394408525672238,0
53,32,12,5,0.000017395946492676524,0
54,32,12,5,0.000017402352812572625,0
54,32,12,5,0.000017404376860544688,0
54,32,12,5,0.000017406019094748727,0
54,32,12,5,0.00001740796824440184,0
54,32,12,5,0.000017409506745979294,0
54,32,12,5,0.000017409866508178953,0
54,32,12,5,0.000017411890556151013,0
54,32,12,5,0.00001741345193364824,0
54,32,12,5,0.000017415401083301352,0
54,32,12,5,0.000017416939584878807,0
54,32,12,5,0.000017417299347078463,0
54,32,12,5,0.000017419323395050526,0
54,32,12,5,0.00001742079784361069,0
54,32,12,5,0.0000174227469932638,0
54,32,12,5,0.000017424285494841256,0
54,32,12,5,0.000017424645257040912,0
54,32,12,5,0.000017426669305012975,0
54,32,12,5,0.000017428143753573142,0
54,32,12,5,0.000017429932387427095,0
54,32,12,5,0.000017431470889004547,0
54,32,12,5,0.000017431830651204205,0
54,32,12,5,0.00001743385469917627,0
54,32,12,5,0.000017435329147736432,0
54,32,12,5,0.000017435963731889544,0
54,32,12,5,0.000017437502233467,0
54,32,12,5,0.000017437861995666655,0
54,32,12,5,0.000017439886043638718,0
54,32,12,5,0.00001744136049219888,0
54,32,12,5,0.000017441605793641082,0
54,32,12,5,0.000017443144295218537,0
55,32,12,5,0.000017449565038675115,0
55,32,12,5,0.000017451589789930005,0
55,32,12,5,0.00001745306475080725,0
55,32,12,5,0.00001745331013748275,0
55,32,12,5,0.000017454663624061254,0
55,32,12,5,0.000017455023511265148,0
55,32,12,5,0.000017457048262520037,0
55,32,12,5,0.00001745852322339728,0
55,32,12,5,0.000017458768610072785,0
55,32,12,5,0.000017459590590506303,0
55,32,12,5,0.000017459950477710196,0
